product_id;product_name;category;warehouse_location;stock_level;reorder_point;supplier_name;supplier_country;lead_time_days;delay_days;demand_per_week;order_quantity;price_usd;last_restock_date;risk_level
P00935;Furniture Item 935;furniture;New York;923;12;Adidas AG;Germany;14;2;349;406;1408.08;19/02/2026;low
P00936;Furniture Item 936;furniture;Toronto;83;176;TechSource Inc.;USA;18;1;338;476;1633.03;31/03/2025;high
P00937;Electronics Item 937;electronics;London;995;106;Sony Corp.;Japan;12;9;428;140;1679.1;14/12/2025;high
P00938;Electronics Item 938;electronics;Berlin;473;104;TechSource Inc.;USA;15;3;484;163;1487.57;15/02/2026;low
P00939;Clothing Item 939;clothing;London;196;33;Apple Inc.;USA;21;9;422;463;1437.03;27/08/2024;high
P00940;Furniture Item 940;furniture;London;37;81;TechSource Inc.;USA;7;9;257;150;1968.61;15/10/2025;high
P00941;Furniture Item 941;furniture;Berlin;890;81;Nestlé S.A.;Switzerland;16;8;296;332;391.57;26/01/2026;high
P00942;Food Item 942;food;Berlin;602;42;Apple Inc.;USA;5;1;386;341;1711.68;19/06/2025;low
P00943;Clothing Item 943;clothing;Dubai;868;183;Cargill Inc.;USA;18;10;16;179;1362.96;09/04/2025;high
P00944;Electronics Item 944;electronics;Tokyo;656;182;IKEA Supply;Sweden;2;10;487;271;1689.46;20/02/2025;high
P00945;Clothing Item 945;clothing;Berlin;696;142;Adidas AG;Germany;12;7;243;438;91.71;08/01/2026;high
P00946;Food Item 946;food;New York;284;117;TechSource Inc.;USA;11;7;277;250;393.24;24/03/2024;high
P00947;Electronics Item 947;electronics;Dubai;706;118;Samsung Electronics;South Korea;30;1;495;150;333.14;14/11/2024;low
P00948;Electronics Item 948;electronics;Berlin;28;132;IKEA Supply;Sweden;19;0;226;480;504.57;20/04/2024;high
P00949;Furniture Item 949;furniture;Dubai;981;97;IKEA Supply;Sweden;27;0;431;316;1589.25;15/03/2024;low
P00950;Furniture Item 950;furniture;Berlin;640;124;TechSource Inc.;USA;3;1;301;67;757.9;11/12/2025;low
P00951;Electronics Item 951;electronics;Shanghai;63;123;Sony Corp.;Japan;20;4;33;83;208.15;27/02/2024;medium
P00952;Electronics Item 952;electronics;Paris;870;107;Sony Corp.;Japan;20;1;210;169;1729.84;17/03/2026;low
P00953;Electronics Item 953;electronics;Casablanca;393;128;Cargill Inc.;USA;29;6;412;367;207.05;28/10/2025;medium
P00954;Electronics Item 954;electronics;Casablanca;529;94;GlobalTech GmbH;Germany;4;3;305;56;1192.37;10/03/2024;low
P00955;Food Item 955;food;Sydney;129;173;Sony Corp.;Japan;12;4;265;296;1450.62;31/03/2025;high
P00956;Food Item 956;food;Dubai;140;21;Cargill Inc.;USA;10;2;35;273;1028.69;29/10/2025;low
P00957;Clothing Item 957;clothing;Paris;597;148;Nike Inc.;USA;5;2;402;208;1208.64;25/10/2024;low
P00958;Clothing Item 958;clothing;New York;530;160;TechSource Inc.;USA;5;10;341;171;1016.68;26/07/2025;high
P00959;Electronics Item 959;electronics;Tokyo;352;60;Samsung Electronics;South Korea;30;10;107;452;141.47;12/07/2024;high
P00960;Furniture Item 960;furniture;Casablanca;614;187;IKEA Supply;Sweden;19;9;174;365;602.77;02/12/2024;high
P00961;Food Item 961;food;Berlin;465;20;TechSource Inc.;USA;30;3;258;377;449.94;23/08/2024;low
P00962;Furniture Item 962;furniture;Sydney;218;71;Sony Corp.;Japan;26;5;251;155;803.62;07/01/2024;medium
P00963;Clothing Item 963;clothing;New York;75;101;Nestlé S.A.;Switzerland;4;8;20;198;883.61;08/10/2025;high
P00964;Clothing Item 964;clothing;New York;998;17;Nestlé S.A.;Switzerland;10;3;106;162;1771.34;06/01/2026;low
P00965;Food Item 965;food;London;867;151;TechSource Inc.;USA;7;2;130;140;1686.55;13/04/2024;low
P00966;Electronics Item 966;electronics;Shanghai;388;177;Samsung Electronics;South Korea;11;1;408;206;915.13;13/01/2025;low
P00967;Clothing Item 967;clothing;Shanghai;963;144;Sony Corp.;Japan;29;9;414;499;1423.33;01/05/2024;high
P00968;Food Item 968;food;Shanghai;813;58;IKEA Supply;Sweden;13;8;103;212;1201.1;13/10/2025;high
P00969;Food Item 969;food;New York;781;167;Adidas AG;Germany;28;3;305;200;1580.23;01/12/2024;low
P00970;Food Item 970;food;New York;644;81;Adidas AG;Germany;28;2;451;349;1772.24;02/08/2024;low
P00971;Electronics Item 971;electronics;Casablanca;809;179;Adidas AG;Germany;6;1;319;248;1503.86;22/10/2025;low
P00972;Clothing Item 972;clothing;Casablanca;531;128;IKEA Supply;Sweden;23;5;96;319;1390.55;02/01/2026;medium
P00973;Furniture Item 973;furniture;Casablanca;274;158;Cargill Inc.;USA;30;10;210;382;78.03;12/08/2024;high
P00974;Food Item 974;food;Casablanca;883;70;Sony Corp.;Japan;10;3;207;243;1144.88;18/01/2025;low
P00975;Clothing Item 975;clothing;Toronto;86;44;Nike Inc.;USA;10;1;389;315;706.39;20/08/2025;low
P00976;Electronics Item 976;electronics;Casablanca;524;169;Nike Inc.;USA;15;6;177;271;820.86;24/05/2025;medium
P00977;Clothing Item 977;clothing;Paris;391;16;Apple Inc.;USA;8;7;96;380;156.4;25/03/2024;high
P00978;Clothing Item 978;clothing;Toronto;525;149;Apple Inc.;USA;26;1;334;166;201.33;14/03/2024;low
P00979;Clothing Item 979;clothing;New York;559;61;IKEA Supply;Sweden;22;3;175;178;608.92;25/02/2026;low
P00980;Clothing Item 980;clothing;Dubai;722;164;Apple Inc.;USA;30;8;75;54;1541.3;15/10/2024;high
P00981;Clothing Item 981;clothing;Tokyo;968;113;TechSource Inc.;USA;25;9;425;291;1309.91;18/02/2026;high
P00982;Food Item 982;food;Tokyo;233;68;Samsung Electronics;South Korea;16;3;375;314;1176.07;19/07/2025;low
P00983;Furniture Item 983;furniture;Casablanca;348;31;Sony Corp.;Japan;14;3;165;157;880.17;25/07/2025;low
P00984;Electronics Item 984;electronics;London;142;157;TechSource Inc.;USA;10;2;452;305;1621.75;29/12/2024;high
P00985;Clothing Item 985;clothing;Dubai;429;118;Adidas AG;Germany;25;6;356;203;655.53;24/01/2024;medium
P00986;Electronics Item 986;electronics;Shanghai;157;94;Cargill Inc.;USA;26;10;295;361;1149.89;04/02/2025;high
P00987;Furniture Item 987;furniture;Dubai;971;110;Samsung Electronics;South Korea;13;8;37;293;221.73;06/08/2025;high
P00988;Furniture Item 988;furniture;Paris;95;53;Nestlé S.A.;Switzerland;18;10;58;66;1653.82;09/09/2025;high
P00989;Furniture Item 989;furniture;New York;191;60;Samsung Electronics;South Korea;10;6;40;169;585.76;20/06/2025;medium
P00990;Electronics Item 990;electronics;Casablanca;58;104;IKEA Supply;Sweden;6;0;270;490;1820.08;04/02/2025;high
P00991;Food Item 991;food;Berlin;132;147;GlobalTech GmbH;Germany;24;7;219;249;1910.42;30/07/2024;high
P00992;Food Item 992;food;Dubai;317;120;Nestlé S.A.;Switzerland;16;10;423;359;1152.31;13/11/2024;high
P00993;Food Item 993;food;Toronto;733;185;TechSource Inc.;USA;7;4;239;123;894.23;12/02/2025;medium
P00994;Food Item 994;food;Toronto;336;155;Nike Inc.;USA;15;7;455;344;82.97;03/04/2024;high
P00995;Clothing Item 995;clothing;Casablanca;355;189;Cargill Inc.;USA;13;4;436;471;1620.92;28/06/2024;medium
P00996;Furniture Item 996;furniture;Dubai;183;168;Sony Corp.;Japan;15;6;380;387;370.97;05/08/2025;medium
P00997;Electronics Item 997;electronics;Tokyo;715;21;Adidas AG;Germany;9;2;127;199;1334.98;09/03/2024;low
P00998;Food Item 998;food;Casablanca;421;151;GlobalTech GmbH;Germany;3;5;67;308;1534.25;29/11/2024;medium
P00999;Furniture Item 999;furniture;Casablanca;168;74;Nike Inc.;USA;2;8;111;63;151.03;12/12/2025;high
P01000;Furniture Item 1000;furniture;Tokyo;351;200;TechSource Inc.;USA;13;3;209;55;504.96;27/12/2025;low
P01001;Food Item 1001;food;London;686;128;GlobalTech GmbH;Germany;3;7;253;330;1315.76;31/12/2025;high
P01002;Furniture Item 1002;furniture;Shanghai;482;81;TechSource Inc.;USA;6;2;435;360;205.53;28/10/2024;low
P01003;Electronics Item 1003;electronics;Toronto;759;110;TechSource Inc.;USA;22;1;91;396;550.14;27/03/2025;low
P01004;Clothing Item 1004;clothing;Shanghai;221;192;Samsung Electronics;South Korea;18;10;22;276;1395.0;12/10/2025;high
P01005;Electronics Item 1005;electronics;Tokyo;706;88;TechSource Inc.;USA;20;0;232;74;1545.96;24/02/2026;low
P01006;Food Item 1006;food;Dubai;383;71;Sony Corp.;Japan;1;1;107;64;1978.63;11/12/2024;low
P01007;Food Item 1007;food;Berlin;225;34;Nestlé S.A.;Switzerland;6;10;413;72;834.28;20/04/2024;high
P01008;Clothing Item 1008;clothing;London;575;170;Adidas AG;Germany;7;9;102;252;1878.15;03/05/2024;high
P01009;Food Item 1009;food;Dubai;108;101;Sony Corp.;Japan;1;2;170;384;635.9;02/02/2025;low
P01010;Food Item 1010;food;Casablanca;225;26;Cargill Inc.;USA;21;4;341;238;92.66;11/08/2024;medium
P01011;Furniture Item 1011;furniture;Paris;785;163;Adidas AG;Germany;23;1;260;455;1981.11;05/08/2025;low
P01012;Food Item 1012;food;Paris;982;34;Sony Corp.;Japan;21;5;312;397;1849.48;28/02/2026;medium
P01013;Food Item 1013;food;London;179;172;Nike Inc.;USA;28;5;394;84;673.53;15/09/2025;medium
P01014;Furniture Item 1014;furniture;Tokyo;523;173;Cargill Inc.;USA;17;3;384;410;1976.82;26/08/2024;low
P01015;Electronics Item 1015;electronics;Sydney;777;41;Sony Corp.;Japan;24;3;163;437;490.87;22/03/2024;low
P01016;Electronics Item 1016;electronics;Shanghai;383;137;Sony Corp.;Japan;5;3;156;154;1285.87;31/08/2024;low
P01017;Furniture Item 1017;furniture;London;137;81;TechSource Inc.;USA;26;10;167;316;1584.6;28/02/2025;high
P01018;Clothing Item 1018;clothing;New York;234;197;Samsung Electronics;South Korea;8;5;174;326;112.88;11/11/2025;medium
P01019;Food Item 1019;food;Dubai;622;107;Nike Inc.;USA;6;5;271;372;17.06;18/05/2025;medium
P01020;Electronics Item 1020;electronics;Dubai;53;172;GlobalTech GmbH;Germany;5;3;77;138;1187.3;25/03/2026;medium
P01021;Food Item 1021;food;Dubai;519;30;Nestlé S.A.;Switzerland;10;7;223;419;399.08;10/03/2025;high
P01022;Food Item 1022;food;Sydney;254;87;Samsung Electronics;South Korea;15;9;151;189;1725.54;07/05/2025;high
P01023;Electronics Item 1023;electronics;London;407;106;Sony Corp.;Japan;15;7;90;308;1220.74;19/03/2025;high
P01024;Food Item 1024;food;Casablanca;20;107;Apple Inc.;USA;25;1;223;354;1076.71;20/07/2025;high
P01025;Food Item 1025;food;Paris;389;128;Sony Corp.;Japan;10;7;161;337;1214.02;14/03/2024;high
P01026;Clothing Item 1026;clothing;Shanghai;732;130;Samsung Electronics;South Korea;30;2;105;52;30.6;27/05/2025;low
P01027;Clothing Item 1027;clothing;Casablanca;414;116;IKEA Supply;Sweden;24;6;486;246;981.65;18/10/2025;medium
P01028;Electronics Item 1028;electronics;Tokyo;906;19;Cargill Inc.;USA;13;1;476;133;392.49;22/03/2025;low
P01029;Clothing Item 1029;clothing;London;521;191;IKEA Supply;Sweden;23;10;255;406;120.12;29/01/2025;high
P01030;Furniture Item 1030;furniture;Dubai;248;132;TechSource Inc.;USA;21;5;22;407;1333.02;31/05/2024;medium
P01031;Clothing Item 1031;clothing;Sydney;466;184;Cargill Inc.;USA;8;4;80;346;1903.8;14/06/2024;medium
P01032;Electronics Item 1032;electronics;Berlin;789;33;Cargill Inc.;USA;13;6;334;91;1039.48;12/07/2024;medium
P01033;Furniture Item 1033;furniture;Shanghai;849;119;Adidas AG;Germany;17;4;134;387;1773.87;23/08/2025;medium
P01034;Clothing Item 1034;clothing;Tokyo;770;196;Cargill Inc.;USA;4;1;450;447;1596.08;26/05/2024;low
P01035;Clothing Item 1035;clothing;Dubai;952;111;Nestlé S.A.;Switzerland;1;4;362;467;985.99;09/04/2024;medium
P01036;Electronics Item 1036;electronics;Tokyo;537;116;Sony Corp.;Japan;24;4;340;137;356.92;09/07/2024;medium
P01037;Food Item 1037;food;Dubai;498;56;Cargill Inc.;USA;15;1;262;466;429.08;24/07/2024;low
P01038;Electronics Item 1038;electronics;Shanghai;828;59;Cargill Inc.;USA;15;6;137;105;1737.38;19/06/2024;medium
P01039;Electronics Item 1039;electronics;Paris;87;106;IKEA Supply;Sweden;3;4;68;65;1173.36;04/05/2025;medium
P01040;Furniture Item 1040;furniture;Berlin;9;25;Cargill Inc.;USA;22;0;141;454;1975.3;09/04/2024;medium
P01041;Food Item 1041;food;Toronto;810;11;Apple Inc.;USA;17;9;197;298;949.1;11/12/2024;high
P01042;Furniture Item 1042;furniture;London;379;184;Samsung Electronics;South Korea;11;5;460;234;1331.83;22/01/2025;medium
P01043;Electronics Item 1043;electronics;London;894;94;Nike Inc.;USA;1;1;417;495;1398.12;12/01/2026;low
P01044;Food Item 1044;food;New York;616;41;Samsung Electronics;South Korea;9;8;449;238;906.58;03/12/2025;high
P01045;Furniture Item 1045;furniture;Toronto;423;179;IKEA Supply;Sweden;21;0;101;58;1269.39;16/02/2024;low
P01046;Clothing Item 1046;clothing;Casablanca;239;165;Cargill Inc.;USA;24;6;253;456;167.33;14/03/2025;medium
P01047;Furniture Item 1047;furniture;Berlin;751;108;Nestlé S.A.;Switzerland;7;9;155;495;1042.51;08/08/2025;high
P01048;Electronics Item 1048;electronics;Shanghai;509;32;Nike Inc.;USA;18;10;159;136;1793.34;28/04/2024;high
P01049;Furniture Item 1049;furniture;Toronto;246;72;GlobalTech GmbH;Germany;25;2;113;104;872.61;02/01/2026;low
P01050;Electronics Item 1050;electronics;Shanghai;951;93;Apple Inc.;USA;25;6;467;162;1439.75;12/11/2025;medium
P01051;Furniture Item 1051;furniture;Berlin;681;44;Nike Inc.;USA;21;8;477;96;1592.1;06/12/2024;high
P01052;Food Item 1052;food;Sydney;784;163;Sony Corp.;Japan;11;10;38;417;1487.22;12/01/2026;high
P01053;Furniture Item 1053;furniture;Toronto;989;121;Apple Inc.;USA;8;3;418;109;585.5;24/04/2024;low
P01054;Electronics Item 1054;electronics;London;758;161;GlobalTech GmbH;Germany;24;3;484;343;738.64;16/11/2024;low
P01055;Furniture Item 1055;furniture;Sydney;754;10;Adidas AG;Germany;19;0;164;147;1695.0;09/03/2025;low
P01056;Clothing Item 1056;clothing;London;816;183;Cargill Inc.;USA;17;2;483;352;448.17;08/02/2025;low
P01057;Electronics Item 1057;electronics;Toronto;872;127;Apple Inc.;USA;27;2;166;478;441.71;27/11/2025;low
P01058;Furniture Item 1058;furniture;Shanghai;615;82;TechSource Inc.;USA;28;10;79;356;643.68;29/05/2025;high
P01059;Electronics Item 1059;electronics;Paris;868;190;Samsung Electronics;South Korea;21;7;298;303;586.53;20/01/2025;high
P01060;Electronics Item 1060;electronics;London;156;193;TechSource Inc.;USA;23;3;112;493;1553.2;14/05/2025;medium
P01061;Furniture Item 1061;furniture;Paris;834;178;Adidas AG;Germany;1;2;472;250;678.13;25/11/2025;low
P01062;Furniture Item 1062;furniture;London;775;110;Apple Inc.;USA;17;1;205;194;1394.27;18/07/2024;low
P01063;Furniture Item 1063;furniture;Berlin;134;92;TechSource Inc.;USA;28;9;390;485;1869.48;07/11/2024;high
P01064;Furniture Item 1064;furniture;Shanghai;591;45;Nestlé S.A.;Switzerland;10;7;231;157;440.18;05/02/2026;high
P01065;Food Item 1065;food;New York;370;195;Nestlé S.A.;Switzerland;4;9;443;242;1901.04;13/03/2025;high
P01066;Food Item 1066;food;New York;98;101;GlobalTech GmbH;Germany;2;2;247;313;1301.95;30/08/2025;high
P01067;Furniture Item 1067;furniture;Shanghai;642;194;GlobalTech GmbH;Germany;2;3;211;173;796.31;05/11/2024;low
P01068;Food Item 1068;food;Tokyo;794;187;GlobalTech GmbH;Germany;22;10;412;448;930.03;27/10/2025;high
P01069;Furniture Item 1069;furniture;Paris;647;177;GlobalTech GmbH;Germany;1;5;232;109;169.86;15/05/2025;medium
P01070;Food Item 1070;food;New York;600;156;GlobalTech GmbH;Germany;9;7;298;456;1187.79;28/01/2025;high
P01071;Furniture Item 1071;furniture;Tokyo;305;156;GlobalTech GmbH;Germany;11;1;69;415;1818.22;25/03/2026;low
P01072;Food Item 1072;food;Tokyo;832;189;Adidas AG;Germany;18;6;15;451;1625.33;15/05/2025;medium
P01073;Electronics Item 1073;electronics;Toronto;857;159;Samsung Electronics;South Korea;4;10;280;387;1795.72;04/07/2024;high
P01074;Food Item 1074;food;New York;568;124;TechSource Inc.;USA;4;5;414;115;1152.29;30/10/2025;medium
P01075;Food Item 1075;food;Berlin;575;75;GlobalTech GmbH;Germany;3;0;440;309;600.66;11/07/2025;low
P01076;Food Item 1076;food;Tokyo;1000;178;TechSource Inc.;USA;10;3;5;315;1809.72;27/10/2024;low
P01077;Furniture Item 1077;furniture;Shanghai;590;135;IKEA Supply;Sweden;17;5;360;360;1078.73;02/08/2024;medium
P01078;Electronics Item 1078;electronics;New York;242;19;Samsung Electronics;South Korea;10;2;101;118;1206.28;09/08/2024;low
P01079;Clothing Item 1079;clothing;Paris;131;196;Adidas AG;Germany;3;6;323;180;525.05;27/10/2025;high
P01080;Food Item 1080;food;Tokyo;467;31;Sony Corp.;Japan;22;4;488;405;290.77;27/07/2024;medium
P01081;Electronics Item 1081;electronics;Paris;648;188;IKEA Supply;Sweden;23;3;335;338;1316.35;07/06/2025;low
P01082;Food Item 1082;food;Tokyo;841;49;TechSource Inc.;USA;13;6;166;359;498.76;03/10/2024;medium
P01083;Electronics Item 1083;electronics;Toronto;112;185;IKEA Supply;Sweden;3;6;285;377;182.5;07/12/2024;high
P01084;Clothing Item 1084;clothing;Shanghai;889;67;Sony Corp.;Japan;4;0;145;163;760.37;17/04/2024;low
P01085;Electronics Item 1085;electronics;Shanghai;539;196;Nike Inc.;USA;19;4;453;98;1060.28;18/12/2025;medium
P01086;Clothing Item 1086;clothing;Toronto;277;165;IKEA Supply;Sweden;6;0;55;434;782.18;19/12/2024;low
P01087;Furniture Item 1087;furniture;Casablanca;606;42;Adidas AG;Germany;22;0;137;415;315.21;09/05/2024;low
P01088;Food Item 1088;food;Tokyo;581;198;IKEA Supply;Sweden;30;0;141;412;1556.17;25/11/2025;low
P01089;Furniture Item 1089;furniture;Casablanca;187;122;Apple Inc.;USA;17;7;186;191;1905.47;17/06/2025;high
P01090;Food Item 1090;food;Paris;650;32;IKEA Supply;Sweden;14;4;490;482;184.83;22/03/2024;medium
P01091;Electronics Item 1091;electronics;Dubai;967;33;GlobalTech GmbH;Germany;2;9;89;430;575.27;19/05/2025;high
P01092;Electronics Item 1092;electronics;Tokyo;693;140;Nike Inc.;USA;16;2;482;313;1371.82;24/11/2025;low
P01093;Electronics Item 1093;electronics;Tokyo;14;167;Sony Corp.;Japan;23;0;102;409;1070.98;19/12/2024;medium
P01094;Food Item 1094;food;Toronto;700;165;Nestlé S.A.;Switzerland;15;9;26;395;1860.72;21/02/2026;high
P01095;Food Item 1095;food;Shanghai;76;103;IKEA Supply;Sweden;17;2;434;76;848.33;23/01/2025;high
P01096;Food Item 1096;food;London;993;38;Adidas AG;Germany;8;10;178;485;1534.0;30/04/2024;high
P01097;Clothing Item 1097;clothing;Paris;494;85;Cargill Inc.;USA;1;3;140;251;438.84;08/11/2024;low
P01098;Electronics Item 1098;electronics;Casablanca;913;168;IKEA Supply;Sweden;2;7;439;53;1232.98;02/12/2024;high
P01099;Clothing Item 1099;clothing;London;109;11;IKEA Supply;Sweden;13;2;184;54;207.17;18/05/2025;low
P01100;Food Item 1100;food;Berlin;541;141;GlobalTech GmbH;Germany;14;2;465;299;18.79;26/02/2026;low
P01101;Clothing Item 1101;clothing;Dubai;481;111;Sony Corp.;Japan;12;4;196;143;1075.17;02/10/2024;medium
P01102;Electronics Item 1102;electronics;Casablanca;672;122;Sony Corp.;Japan;12;2;87;52;721.68;27/12/2025;low
P01103;Food Item 1103;food;Berlin;194;82;Sony Corp.;Japan;13;2;25;430;665.77;02/02/2024;low
P01104;Food Item 1104;food;Dubai;971;132;GlobalTech GmbH;Germany;9;10;496;265;980.69;22/05/2025;high
P01105;Food Item 1105;food;London;769;112;GlobalTech GmbH;Germany;5;6;261;105;1586.46;09/05/2024;medium
P01106;Food Item 1106;food;London;512;13;TechSource Inc.;USA;8;10;397;397;1660.52;15/03/2025;high
P01107;Electronics Item 1107;electronics;Tokyo;491;84;Sony Corp.;Japan;3;7;149;176;1237.14;16/01/2026;high
P01108;Food Item 1108;food;Dubai;287;39;Samsung Electronics;South Korea;23;4;447;391;1642.12;22/07/2024;medium
P01109;Furniture Item 1109;furniture;Berlin;717;196;Samsung Electronics;South Korea;6;9;262;487;1184.44;11/10/2025;high
P01110;Food Item 1110;food;Dubai;123;43;Samsung Electronics;South Korea;9;0;210;124;855.47;23/09/2025;low
P01111;Food Item 1111;food;Berlin;885;23;Apple Inc.;USA;17;6;199;408;1268.45;24/08/2024;medium
P01112;Food Item 1112;food;London;436;132;TechSource Inc.;USA;14;8;36;205;224.56;07/01/2025;high
P01113;Clothing Item 1113;clothing;London;728;117;TechSource Inc.;USA;29;5;131;143;86.57;23/02/2024;medium
P01114;Clothing Item 1114;clothing;Dubai;292;130;Sony Corp.;Japan;4;9;148;144;508.26;18/05/2025;high
P01115;Clothing Item 1115;clothing;London;311;38;Adidas AG;Germany;1;10;54;444;1724.64;05/12/2024;high
P01116;Clothing Item 1116;clothing;London;760;160;Samsung Electronics;South Korea;12;9;275;382;555.51;21/08/2025;high
P01117;Furniture Item 1117;furniture;Berlin;908;37;Cargill Inc.;USA;24;10;71;111;86.87;01/11/2025;high
P01118;Food Item 1118;food;Dubai;721;124;Adidas AG;Germany;3;1;478;366;689.08;12/01/2026;low
P01119;Furniture Item 1119;furniture;Dubai;546;194;Samsung Electronics;South Korea;5;0;83;264;1103.24;15/09/2024;low
P01120;Clothing Item 1120;clothing;London;459;171;Sony Corp.;Japan;30;1;372;84;968.23;20/06/2025;low
P01121;Electronics Item 1121;electronics;Shanghai;613;80;TechSource Inc.;USA;10;2;361;339;126.28;11/12/2025;low
P01122;Food Item 1122;food;Tokyo;506;185;Nestlé S.A.;Switzerland;3;8;277;274;1502.7;28/01/2025;high
P01123;Furniture Item 1123;furniture;Tokyo;621;79;Nestlé S.A.;Switzerland;1;2;110;342;439.53;14/12/2025;low
P01124;Electronics Item 1124;electronics;Toronto;466;138;Apple Inc.;USA;9;8;367;486;444.57;26/12/2025;high
P01125;Clothing Item 1125;clothing;Toronto;121;53;Samsung Electronics;South Korea;18;0;119;199;82.99;31/05/2024;low
P01126;Clothing Item 1126;clothing;Shanghai;276;23;Samsung Electronics;South Korea;27;3;333;323;236.79;26/10/2025;low
P01127;Clothing Item 1127;clothing;Sydney;995;104;Adidas AG;Germany;23;1;171;185;1445.55;22/02/2025;low
P01128;Clothing Item 1128;clothing;London;58;170;IKEA Supply;Sweden;27;0;422;162;1462.3;13/10/2024;high
P01129;Food Item 1129;food;Paris;994;14;Cargill Inc.;USA;28;10;280;104;1446.59;05/12/2025;high
P01130;Furniture Item 1130;furniture;Paris;890;170;Samsung Electronics;South Korea;18;9;329;468;887.16;28/11/2024;high
P01131;Clothing Item 1131;clothing;Dubai;595;171;Nike Inc.;USA;5;6;418;168;1460.97;20/03/2025;medium
P01132;Clothing Item 1132;clothing;Shanghai;923;132;Nike Inc.;USA;6;7;52;144;1632.12;29/06/2024;high
P01133;Food Item 1133;food;Sydney;502;196;TechSource Inc.;USA;10;10;97;208;330.02;30/06/2024;high
P01134;Furniture Item 1134;furniture;Sydney;192;27;Samsung Electronics;South Korea;14;1;78;282;1818.72;16/02/2025;low
P01135;Electronics Item 1135;electronics;Toronto;140;196;GlobalTech GmbH;Germany;20;0;389;243;771.06;22/04/2024;high
P01136;Electronics Item 1136;electronics;New York;135;73;Nestlé S.A.;Switzerland;9;1;399;371;1201.28;22/03/2026;low
P01137;Electronics Item 1137;electronics;Berlin;555;198;GlobalTech GmbH;Germany;28;5;423;153;282.76;16/02/2026;medium
P01138;Furniture Item 1138;furniture;Shanghai;314;94;TechSource Inc.;USA;8;2;250;328;1385.62;04/10/2025;low
P01139;Electronics Item 1139;electronics;New York;844;21;GlobalTech GmbH;Germany;10;8;57;311;1773.48;01/03/2025;high
P01140;Food Item 1140;food;New York;934;67;Sony Corp.;Japan;14;3;17;125;709.85;20/10/2024;low
P01141;Food Item 1141;food;Tokyo;703;193;Nestlé S.A.;Switzerland;16;1;426;106;452.92;15/10/2024;low
P01142;Clothing Item 1142;clothing;Berlin;630;95;GlobalTech GmbH;Germany;30;5;65;72;1210.99;01/07/2024;medium
P01143;Furniture Item 1143;furniture;Toronto;342;163;Nestlé S.A.;Switzerland;14;10;97;391;1375.89;01/10/2025;high
P01144;Clothing Item 1144;clothing;London;896;36;IKEA Supply;Sweden;22;7;143;185;1622.39;29/12/2025;high
P01145;Electronics Item 1145;electronics;New York;882;48;IKEA Supply;Sweden;5;10;403;125;784.25;08/01/2026;high
P01146;Furniture Item 1146;furniture;Berlin;115;157;GlobalTech GmbH;Germany;5;4;223;215;1989.57;05/07/2024;high
P01147;Furniture Item 1147;furniture;London;326;136;Sony Corp.;Japan;23;7;222;358;1588.04;07/12/2024;high
P01148;Food Item 1148;food;Dubai;392;117;Adidas AG;Germany;18;7;286;302;1067.29;23/08/2024;high
P01149;Furniture Item 1149;furniture;Berlin;594;193;Samsung Electronics;South Korea;19;8;220;409;179.06;05/01/2025;high
P01150;Electronics Item 1150;electronics;Dubai;871;14;Nestlé S.A.;Switzerland;16;8;190;106;123.86;23/12/2024;high
P01151;Clothing Item 1151;clothing;Shanghai;301;127;Sony Corp.;Japan;30;8;78;174;425.42;17/08/2024;high
P01152;Electronics Item 1152;electronics;Shanghai;120;188;TechSource Inc.;USA;13;2;365;406;1930.0;15/01/2025;high
P01153;Electronics Item 1153;electronics;Berlin;678;158;Cargill Inc.;USA;27;7;42;495;320.56;30/05/2024;high
P01154;Clothing Item 1154;clothing;Shanghai;80;72;Sony Corp.;Japan;19;0;44;126;1532.01;26/04/2025;low
P01155;Food Item 1155;food;Toronto;715;86;IKEA Supply;Sweden;24;6;245;277;1563.89;12/12/2025;medium
P01156;Electronics Item 1156;electronics;Paris;113;49;Cargill Inc.;USA;2;10;35;434;351.29;13/06/2024;high
P01157;Electronics Item 1157;electronics;Tokyo;852;118;Apple Inc.;USA;18;7;353;342;1006.24;27/12/2025;high
P01158;Food Item 1158;food;Tokyo;953;50;Sony Corp.;Japan;17;1;144;114;1487.55;14/02/2025;low
P01159;Electronics Item 1159;electronics;Dubai;401;57;GlobalTech GmbH;Germany;20;8;426;468;1386.39;03/05/2025;high
P01160;Clothing Item 1160;clothing;Tokyo;847;107;IKEA Supply;Sweden;26;0;89;381;851.32;03/10/2024;low
P01161;Electronics Item 1161;electronics;Berlin;79;102;Samsung Electronics;South Korea;1;5;313;194;329.71;19/04/2024;high
P01162;Electronics Item 1162;electronics;Dubai;611;12;Adidas AG;Germany;7;4;392;153;1278.59;03/02/2024;medium
P01163;Food Item 1163;food;Paris;87;155;Nike Inc.;USA;19;0;294;73;100.86;05/04/2024;high
P01164;Clothing Item 1164;clothing;New York;365;82;Samsung Electronics;South Korea;17;6;495;211;1504.93;13/01/2026;medium
P01165;Clothing Item 1165;clothing;Shanghai;719;182;Adidas AG;Germany;14;5;54;101;1006.84;04/03/2026;medium
P01166;Food Item 1166;food;New York;601;107;TechSource Inc.;USA;28;9;249;198;326.64;29/11/2025;high
